Data de acesso ,Nome,Genero,Idade,Etinia,Estado/Pais,Livre/Guiada,Cùpula,Hora,Mês
1/2/2026,Ana Beatriz Gomes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sophia Sales,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Isadora Teixeira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Otávio Porto,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Maria Fernanda Correia,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dra. Lorena Gomes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Henrique Monteiro,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Gabriel da Luz,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Juan Barbosa,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. Emanuel Viana,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Benjamin Rezende,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Bárbara Pires,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Ian das Neves,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Yuri Pinto,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Yago Pires,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Julia Fogaça,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Ana Júlia Vieira,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Fernando Sales,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Eloah Lima,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Beatriz Duarte,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Benício Monteiro,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Clarice Monteiro,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Cauã Gonçalves,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Sr. Bryan Mendes,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Srta. Julia Pereira,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Clarice Ferreira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Marcos Vinicius Freitas,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Kamilly da Rocha,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Guilherme Vieira,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Kaique Castro,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Sra. Laura da Paz,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Vicente Ferreira,Masculino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Lucca da Rosa,Masculino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Guilherme Vieira,Masculino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Srta. Olivia Monteiro,Feminino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Antônio Almeida,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sr. Isaac Vieira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Alice Teixeira,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luana Fernandes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Alana Freitas,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Alana da Mata,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Stella Porto,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luna da Mota,Masculino,60 - +,Outros,DF,LIVRE,NÃO,,
1/2/2026,Levi Ribeiro,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Anthony Mendes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sr. Alexandre Moreira,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Marcela Teixeira,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Milena da Cunha,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Emanuelly Alves,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Natália Cardoso,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. Vicente da Mota,Masculino,0-12,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Rebeca Rezende,Masculino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Laís Lopes,Masculino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Luana da Mata,Masculino,18-59,Negro,DF,LIVRE,NÃO,18:00,
1/2/2026,Gabrielly Moreira,Masculino,0-12,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Isadora Alves,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Yago Cardoso,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Vicente Peixoto,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Luiz Henrique Moraes,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Maria Clara Porto,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
1/2/2026,André Lima,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Murilo Ferreira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Alexia Castro,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Yuri Costa,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Heloísa Moreira,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. Vitor Cavalcanti,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Emanuel Rezende,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Diogo da Rocha,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. Gabriel da Cruz,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Marcos Vinicius Ramos,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,João Vitor Gomes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Raul Rodrigues,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
1/2/2026,Renan da Rosa,Masculino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,João Gabriel Silva,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Mariana Fogaça,Masculino,0-12,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Ian Costa,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Kevin Dias,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Leonardo Duarte,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Pedro Henrique da Rosa,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Ana Beatriz Nunes,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Davi Rodrigues,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Davi Luiz Teixeira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,João Guilherme Fernandes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luiz Miguel da Cruz,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Joaquim Ferreira,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Igor Cavalcanti,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,João Guilherme Gonçalves,Masculino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Daniela Rezende,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Ian Alves,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dra. Maria Cecília da Cunha,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Ian Nogueira,Masculino,0-12,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,Rafaela Peixoto,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Laura Barros,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Helena Oliveira,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Paulo Barbosa,Masculino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Enzo Gabriel Nogueira,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Ana Sophia Vieira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,João Farias,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Nicolas Novaes,Feminino,13-17,Outros,DF,LIVRE,NÃO,,
1/2/2026,Brenda da Luz,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
1/2/2026,Samuel Castro,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Arthur Ramos,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sr. João Pedro Correia,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Ana Carolina Rocha,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Juan da Cunha,Feminino,0-12,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Marina Dias,Masculino,0-12,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,João Guilherme Ribeiro,Masculino,18-59,Outros,DF,LIVRE,NÃO,18:00,
1/2/2026,Maitê Moura,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Heitor Correia,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Isis Oliveira,Masculino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Ryan Caldeira,Feminino,18-59,Branco,DF,LIVRE,NÃO,18:00,
1/2/2026,Ana Júlia Moraes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Samuel da Rocha,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Murilo da Cunha,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Srta. Milena Castro,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Ana Laura Moura,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Guilherme da Rosa,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luna da Cunha,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Vitória Nascimento,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Joana Viana,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Antônio Pereira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luigi da Cruz,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Pietro Vieira,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Agatha Ribeiro,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sra. Pietra Cardoso,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Maysa Peixoto,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luna das Neves,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Kamilly Porto,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Gustavo Peixoto,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Rebeca Melo,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sr. Davi Lucca Cardoso,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Brenda da Mata,Feminino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Dr. Heitor Cardoso,Feminino,13-17,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Sra. Sabrina Sales,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Nicole Viana,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Giovanna Costela,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Kaique Ramos,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Maria Luiza da Cunha,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Luna Pereira,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Sabrina Cardoso,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Melissa Gomes,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Pedro Lucas Porto,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Cauê Fernandes,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Evelyn Novaes,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Valentina Oliveira,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Antônio Barbosa,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Ana Sophia Viana,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Milena Cunha,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Nicole Ribeiro,Masculino,0-12,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Marcos Vinicius Alves,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Dr. Paulo Cavalcanti,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Davi Martins,Masculino,0-12,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Srta. Camila Jesus,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Sofia Correia,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Sr. Kaique Araújo,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Carolina Silva,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Srta. Alícia Silveira,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Samuel Pinto,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Rebeca Silva,Masculino,0-12,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Pedro Henrique da Costa,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,João Lucas da Mata,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Gabrielly Cavalcanti,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Clara Araújo,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Luiz Gustavo Nogueira,Feminino,0-12,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Luiz Fernando Costa,Feminino,0-12,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Olivia Dias,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Nicole Pires,Feminino,13-17,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Ana Lívia Barros,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Samuel Correia,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Sra. Camila Sales,Feminino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Pietro Melo,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Dr. Benjamin Teixeira,Feminino,0-12,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Davi Lucas Moraes,Feminino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,João Guilherme Lopes,Feminino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Leonardo Campos,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Fernando Vieira,Feminino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Emilly Ramos,Feminino,0-12,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Ana da Paz,Feminino,13-17,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Ana Julia da Costa,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,18:00,
1/2/2026,Enzo Gabriel Martins,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
1/2/2026,Sr. Nathan Rodrigues,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
1/2/2026,Sofia Rezende,Masculino,13-17,Branco,DF,LIVRE,SIM,18:00,
1/2/2026,Noah Pereira,Masculino,18-59,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Theo Azevedo,Feminino,0-12,Negro,DF,LIVRE,SIM,18:00,
1/2/2026,Eloah Ferreira,Masculino,0-12,Outros,DF,LIVRE,SIM,18:00,
1/2/2026,Sra. Alana Nascimento,Feminino,0-12,Outros,Outros Estados,LIVRE,SIM,18:00,
1/2/2026,Sr. Vitor Gabriel Araújo,Masculino,18-59,Outros,Outros Estados,LIVRE,SIM,18:00,
1/2/2026,Srta. Caroline Rodrigues,Feminino,18-59,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Stella Araújo,Feminino,18-59,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Sr. Eduardo Farias,Feminino,18-59,Outros,DF,GUIADA,SIM,18:00,
1/2/2026,Bryan Viana,Feminino,18-59,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Lucca Moreira,Masculino,18-59,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Alícia Duarte,Masculino,18-59,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Sra. Ana Julia Costela,Feminino,0-12,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Sr. Fernando Cunha,Masculino,0-12,Outros,Outros Estados,GUIADA,SIM,18:00,
1/2/2026,Paulo da Mota,Masculino,18-59,Branco,DF,GUIADA,SIM,18:00,
1/2/2026,Alícia Viana,Feminino,18-59,Branco,DF,GUIADA,SIM,18:00,
1/2/2026,Ana Vitória Freitas,Feminino,18-59,Branco,DF,GUIADA,SIM,18:00,
1/2/2026,Brenda da Cruz,Masculino,18-59,Branco,DF,GUIADA,SIM,18:00,
1/2/2026,Yuri Caldeira,Feminino,18-59,Outros,DF,GUIADA,NÃO,,
1/2/2026,Pedro Lucas Lopes,Masculino,18-59,Outros,DF,GUIADA,NÃO,,
1/2/2026,Beatriz Moura,Feminino,18-59,Outros,Outros Estados,GUIADA,NÃO,,
1/2/2026,Dr. João Gabriel Dias,Masculino,18-59,Outros,Outros Estados,GUIADA,NÃO,,
1/2/2026,Kevin Oliveira,Feminino,13-17,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,Dr. Anthony Fernandes,Feminino,13-17,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,Evelyn Silveira,Feminino,18-59,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,João Felipe Campos,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Pedro da Luz,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Letícia Gonçalves,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Eduardo Moraes,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Thiago Pinto,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Isabel Vieira,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Yuri Azevedo,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Maria Sophia Monteiro,Masculino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Sofia Caldeira,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Thales Rezende,Feminino,18-59,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,Isis da Rocha,Masculino,18-59,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,Valentina da Cruz,Masculino,18-59,Outros,Outros Estados,LIVRE,NÃO,,
1/2/2026,Marcela Gomes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Calebe das Neves,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Cauã Lima,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
1/2/2026,Brenda Azevedo,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Evelyn Rodrigues,Feminino,60 - +,Outros,DF,LIVRE,NÃO,,
1/2/2026,Maysa Rezende,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sra. Eduarda Cavalcanti,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
1/2/2026,Davi Lucas Novaes,Feminino,13-17,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luiz Felipe Campos,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Alícia Costa,Masculino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Isaac Gomes,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sr. Enzo da Rocha,Masculino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. Pedro Lopes,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Cauê Ribeiro,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Maria Clara Dias,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. João Miguel Souza,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Daniela Nunes,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Raquel Dias,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Amanda Pires,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Lorena Moura,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Augusto Gomes,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,João Guilherme Dias,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dr. Theo Rocha,Feminino,0-12,Outros,DF,LIVRE,NÃO,,
1/2/2026,Stella Araújo,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Fernando Freitas,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Luana Oliveira,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Lucca Cavalcanti,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Sarah Silva,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Maria Clara Porto,Feminino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Emanuelly Gomes,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Dra. Ana Luiza Peixoto,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Juliana Peixoto,Masculino,18-59,Outros,DF,LIVRE,NÃO,,
1/2/2026,Pedro Miguel da Cunha,Masculino,13-17,Outros,DF,LIVRE,NÃO,,
1/2/2026,Srta. Juliana da Rocha,Masculino,13-17,Outros,DF,LIVRE,NÃO,,
1/2/2026,Gustavo Duarte,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Benjamin Viana,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Sra. Beatriz Lopes,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Enzo Gabriel Teixeira,Feminino,60  +,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Letícia Jesus,Masculino,60  +,Branco,Outros Estados,LIVRE,NÃO,,
1/2/2026,Bárbara Ramos,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Joana Costa,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/2/2026,Melissa Jesus,Masculino,0-12,Branco,DF,LIVRE,NÃO,,
1/2/2026,Dr. João Guilherme Moura,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
1/3/2026,Natália Almeida,Feminino,0-12,Branco,DF,,SIM,11:00,
1/3/2026,Catarina Rodrigues,Feminino,0-12,Branco,DF,,SIM,11:00,
1/3/2026,Theo Rezende,Feminino,0-12,Branco,DF,,SIM,11:00,
1/4/2026,Miguel Rezende,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
1/4/2026,Pietro Novaes,Feminino,0-12,Negro,DF,LIVRE,NÃO,,
1/4/2026,Sabrina Rezende,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/4/2026,Manuela Pinto,Masculino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
1/4/2026,Theo da Rocha,Feminino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
1/4/2026,Yago Fernandes,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/4/2026,Dra. Ana Luiza Pires,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
1/4/2026,Yuri Rocha,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,Esther Rocha,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
1/4/2026,Vitor Oliveira,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
1/4/2026,Dr. Cauã Jesus,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/4/2026,Laís das Neves,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/4/2026,Bárbara Santos,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
1/4/2026,Maria Eduarda Rocha,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/4/2026,Srta. Isabelly Santos,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
1/4/2026,João Gabriel da Mata,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
1/4/2026,Caroline Campos,Masculino,13-17,Branco,DF,LIVRE,NÃO,,
1/4/2026,Vitor Hugo da Paz,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,João Felipe da Rocha,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/4/2026,Pedro Henrique da Luz,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,João Rodrigues,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,Arthur das Neves,Feminino,0-12,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,João Vitor Ferreira,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,Isaac Cardoso,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,Camila Fernandes,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
1/4/2026,João Lucas Azevedo,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
1/4/2026,Erick Cardoso,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
